대학명,단과대학,학과명,폐과,소재지,소재지(상세),주야구분,학과특성,표준분류계열(대),표준분류계열(중),표준분류계열(소),관심
강원대학교,사범대학,수학교육과,,강원,춘천시,주간,일반과정,자연과학계열,교육,자연과학교육,
강원대학교,사범대학,역사교육과,,강원,춘천시,주간,일반과정,인문사회계열,교육,사회과교육,
강원대학교,사범대학,영어교육과,,강원,춘천시,주간,일반과정,인문사회계열,교육,언어교육,
강원대학교,사범대학,윤리교육과,,강원,춘천시,주간,일반과정,인문사회계열,교육,사회과교육,
강원대학교,사범대학,일반사회교육과,,강원,춘천시,주간,일반과정,인문사회계열,교육,사회과교육,
강원대학교,사범대학,지구과학교육전공,,강원,춘천시,주간,일반과정,자연과학계열,교육,자연과학교육,
강원대학교,사범대학,지리교육과,,강원,춘천시,주간,일반과정,인문사회계열,교육,사회과교육,
강원대학교,사범대학,체육교육과,,강원,춘천시,주간,일반과정,예체능계열,교육,예술・체육교육,
강원대학교,사범대학,한문교육과,,강원,춘천시,주간,일반과정,인문사회계열,교육,언어교육,
강원대학교,사범대학,화학교육전공,,강원,춘천시,주간,일반과정,자연과학계열,교육,자연과학교육,
강원대학교,사회과학대학,문화인류학과,,강원,춘천시,주간,일반과정,인문사회계열,사회과학,인류학,
강원대학교,사회과학대학,미디어커뮤니케이션학과,,강원,춘천시,주간,일반과정,인문사회계열,사회과학,언론・방송・매체학,
강원대학교,사회과학대학,부동산학과,,강원,춘천시,주간,일반과정,인문사회계열,경영・경제,부동산,
강원대학교,사회과학대학,사회학과,,강원,춘천시,주간,일반과정,인문사회계열,사회과학,사회학,
강원대학교,사회과학대학,심리학전공,,강원,춘천시,주간,일반과정,인문사회계열,사회과학,심리학,
강원대학교,사회과학대학,정치외교학과,,강원,춘천시,주간,일반과정,인문사회계열,사회과학,정치외교학,
강원대학교,사회과학대학,행정.심리학부,,강원,춘천시,주간,일반과정,인문사회계열,사회과학,행정학,
강원대학교,사회과학대학,행정학전공,,강원,춘천시,주간,일반과정,인문사회계열,사회과학,행정학,
강원대학교,산림환경과학대학,목재・종이과학부,,강원,춘천시,주간,일반과정,자연과학계열,농림・수산,산림학,
강원대학교,산림환경과학대학,목재과학전공,,강원,춘천시,주간,일반과정,자연과학계열,농림・수산,산림학,
강원대학교,산림환경과학대학,산림경영학전공,,강원,춘천시,주간,일반과정,자연과학계열,농림・수산,산림학,
강원대학교,산림환경과학대학,산림과학부,,강원,춘천시,주간,일반과정,자연과학계열,농림・수산,산림학,
강원대학교,산림환경과학대학,산림자원학전공,,강원,춘천시,주간,일반과정,자연과학계열,농림・수산,산림학,
강원대학교,산림환경과학대학,산림환경보호학전공,,강원,춘천시,주간,일반과정,자연과학계열,농림・수산,산림학,
강원대학교,산림환경과학대학,생태조경디자인학과,,강원,춘천시,주간,일반과정,공학계열,건설,조경학,
강원대학교,산림환경과학대학,종이소재과학전공,,강원,춘천시,주간,일반과정,자연과학계열,농림・수산,산림학,
강원대학교,수의과대학,수의예과,,강원,춘천시,주간,일반과정,자연과학계열,의료예과,수의예과,
강원대학교,수의과대학,수의학과,,강원,춘천시,주간,일반과정,의학계열,의료,수의학,
강원대학교,약학대학,약학과,,강원,춘천시,주간,일반과정,자연과학계열,약학,약학,
강원대학교,의과대학,의예과,,강원,춘천시,주간,일반과정,자연과학계열,의료예과,의예과,
강원대학교,의과대학,의학과,,강원,춘천시,주간,일반과정,의학계열,의료,의학,
강원대학교,의생명과학대학,의생명시스템과학전공,,강원,춘천시,주간,일반과정,자연과학계열,N.C.E,N.C.E.,
강원대학교,의생명과학대학,분자생명과학과,,강원,춘천시,주간,일반과정,자연과학계열,화학・생명과학・환경,생명과학,
강원대학교,의생명과학대학,생명건강공학과,,강원,춘천시,주간,일반과정,자연과학계열,화학・생명과학・환경,생명과학,
강원대학교,의생명과학대학,생물의소재공학과,,강원,춘천시,주간,일반과정,자연과학계열,화학・생명과학・환경,생명과학,
강원대학교,의생명과학대학,의생명공학전공,,강원,춘천시,주간,일반과정,자연과학계열,화학・생명과학・환경,생명과학,
강원대학교,의생명과학대학,의생명융합학부,,강원,춘천시,주간,일반과정,자연과학계열,화학・생명과학・환경,생명과학,
강원대학교,인문대학,국어국문학전공,,강원,춘천시,주간,일반과정,인문사회계열,언어・문학,국어・국문학,
강원대학교,인문대학,독어독문학전공,,강원,춘천시,주간,일반과정,인문사회계열,언어・문학,독일어・문학,
강원대학교,인문대학,불어불문학전공,,강원,춘천시,주간,일반과정,인문사회계열,언어・문학,프랑스어・문학,
강원대학교,인문대학,사학전공,,강원,춘천시,주간,일반과정,인문사회계열,인문학,역사・고고학,
강원대학교,인문대학,영어영문학전공,,강원,춘천시,주간,일반과정,인문사회계열,언어・문학,영어・영문학,
강원대학교,인문대학,인문학부,,강원,춘천시,주간,일반과정,인문사회계열,인문학,교양인문학,
강원대학교,인문대학,일본학전공,,강원,춘천시,주간,일반과정,인문사회계열,인문학,국제지역학,
강원대학교,인문대학,중어중문학전공,,강원,춘천시,주간,일반과정,인문사회계열,언어・문학,중국어・문학,
강원대학교,인문대학,철학전공,,강원,춘천시,주간,일반과정,인문사회계열,인문학,철학・윤리학,
강원대학교,자연과학대학,반도체물리학과,,강원,춘천시,주간,일반과정,자연과학계열,수학・물리・천문・지구,물리학,
강원대학교,자연과학대학,생명과학과,,강원,춘천시,주간,일반과정,자연과학계열,화학・생명과학・환경,생명과학,
강원대학교,자연과학대학,생화학전공,,강원,춘천시,주간,일반과정,자연과학계열,화학・생명과학・환경,생명과학,
강원대학교,자연과학대학,수학과,,강원,춘천시,주간,일반과정,자연과학계열,수학・물리・천문・지구,수학,
강원대학교,자연과학대학,지구물리학전공,,강원,춘천시,주간,일반과정,자연과학계열,수학・물리・천문・지구,지구・지질학,
강원대학교,자연과학대학,지질·지구물리학부,,강원,춘천시,주간,일반과정,자연과학계열,수학・물리・천문・지구,지구・지질학,
강원대학교,자연과학대학,지질학전공,,강원,춘천시,주간,일반과정,자연과학계열,수학・물리・천문・지구,지구・지질학,
강원대학교,자연과학대학,화학ㆍ생화학부,,강원,춘천시,주간,일반과정,자연과학계열,화학・생명과학・환경,N.C.E.,
강원대학교,자연과학대학,화학전공,,강원,춘천시,주간,일반과정,자연과학계열,화학・생명과학・환경,화학,
강원대학교,공학대학,그린에너지공학과,,강원,삼척시,주간,일반과정,공학계열,화공・고분자・에너지,에너지공학,
강원대학교,공학대학,전자・AI시스템공학과,,강원,삼척시,주간,일반과정,공학계열,전기・전자・컴퓨터,인공지능공학,
강원대학교,공학대학,전자・AI시스템공학과,,강원,삼척시,주간,학석사통합과정,공학계열,전기・전자・컴퓨터,인공지능공학,
강원대학교,공학대학,건설융합학부,,강원,삼척시,주간,일반과정,공학계열,건설,N.C.E.,
강원대학교,공학대학,건축학전공(5년제),,강원,삼척시,주간,일반과정,공학계열,건설,건축학,
강원대학교,공학대학,기계공학과,,강원,삼척시,주간,일반과정,공학계열,기계,기계공학,
강원대학교,공학대학,소방방재공학전공,,강원,삼척시,주간,일반과정,공학계열,산업・안전,방재공학,
강원대학교,공학대학,소방방재학부,,강원,삼척시,주간,일반과정,공학계열,산업・안전,방재공학,
강원대학교,공학대학,재난관리공학전공,,강원,삼척시,주간,일반과정,공학계열,산업・안전,방재공학,
강원대학교,공학대학,전기공학과,,강원,삼척시,주간,일반과정,공학계열,전기・전자・컴퓨터,전기공학,
강원대학교,공학대학,토목공학전공,,강원,삼척시,주간,일반과정,공학계열,건설,토목공학,
강원대학교,공학대학,공학대학 무전공학과,,강원,삼척시,주간,일반과정,공학계열,N.C.E,N.C.E.,
강원대학교,글로벌미래융합대학,자유전공학부(인문계열),,강원,삼척시,주간,일반과정,광역계열,N.C.E,N.C.E.,
강원대학교,글로벌미래융합대학,자유전공학부(자연계열),,강원,삼척시,주간,일반과정,광역계열,N.C.E,N.C.E.,
강원대학교,단과대구분없음,자유전공학부(인문계열),,강원,삼척시,주간,일반과정,광역계열,N.C.E,N.C.E.,
강원대학교,단과대구분없음,자유전공학부(자연계열),,강원,삼척시,주간,일반과정,광역계열,N.C.E,N.C.E.,
강원대학교,보건과학대학,간호학과,,강원,삼척시,주간,일반과정,자연과학계열,간호,간호학,
강원대학교,보건과학대학,물리치료학과,,강원,삼척시,주간,일반과정,자연과학계열,보건,재활치료,
강원대학교,보건과학대학,바이오기능성소재학과,,강원,삼척시,주간,일반과정,자연과학계열,농림・수산,작물・원예학,
강원대학교,보건과학대학,방사선학과,,강원,삼척시,주간,일반과정,자연과학계열,보건,임상보건,
강원대학교,보건과학대학,식품영양학과,,강원,삼척시,주간,일반과정,자연과학계열,생활과학,식품영양학,
강원대학교,보건과학대학,안경광학과,,강원,삼척시,주간,일반과정,자연과학계열,보건,임상보건,
강원대학교,보건과학대학,응급구조학과,,강원,삼척시,주간,일반과정,자연과학계열,보건,임상보건,
강원대학교,보건과학대학,작업치료학과,,강원,삼척시,주간,일반과정,자연과학계열,보건,재활치료,
